Territory X Date,confirmed,recovered,death,cov_year,cov_month,cov_day,Continent_C,Continent_F,Continent_M,Continent_S,Continent_U,Pop_Bin_very low pop,Pop_Bin_low pop,Pop_Bin_high pop,Pop_Bin_very high pop
Afghanistan X 03/20/20,24,1,0,2020,3,20,0,0,0,1,0,0,0,1,0
Afghanistan X 03/21/20,24,1,0,2020,3,21,0,0,0,1,0,0,0,1,0
Afghanistan X 03/22/20,40,1,1,2020,3,22,0,0,0,1,0,0,0,1,0
Afghanistan X 03/23/20,40,1,1,2020,3,23,0,0,0,1,0,0,0,1,0
Afghanistan X 03/24/20,74,1,1,2020,3,24,0,0,0,1,0,0,0,1,0
Afghanistan X 03/25/20,84,2,2,2020,3,25,0,0,0,1,0,0,0,1,0
Afghanistan X 03/26/20,94,2,4,2020,3,26,0,0,0,1,0,0,0,1,0
Afghanistan X 03/27/20,110,2,4,2020,3,27,0,0,0,1,0,0,0,1,0
Afghanistan X 03/28/20,110,2,4,2020,3,28,0,0,0,1,0,0,0,1,0
Afghanistan X 03/29/20,120,2,4,2020,3,29,0,0,0,1,0,0,0,1,0
Afghanistan X 03/30/20,170,2,4,2020,3,30,0,0,0,1,0,0,0,1,0
Afghanistan X 03/31/20,174,5,4,2020,3,31,0,0,0,1,0,0,0,1,0
Afghanistan X 04/01/20,237,5,4,2020,4,1,0,0,0,1,0,0,0,1,0
Afghanistan X 04/02/20,273,10,6,2020,4,2,0,0,0,1,0,0,0,1,0
Afghanistan X 04/03/20,281,10,6,2020,4,3,0,0,0,1,0,0,0,1,0
Afghanistan X 04/04/20,299,10,7,2020,4,4,0,0,0,1,0,0,0,1,0
Afghanistan X 04/05/20,349,15,7,2020,4,5,0,0,0,1,0,0,0,1,0
Afghanistan X 04/06/20,367,18,11,2020,4,6,0,0,0,1,0,0,0,1,0
Afghanistan X 04/07/20,423,18,14,2020,4,7,0,0,0,1,0,0,0,1,0
Afghanistan X 04/08/20,444,29,14,2020,4,8,0,0,0,1,0,0,0,1,0
Afghanistan X 04/09/20,484,32,15,2020,4,9,0,0,0,1,0,0,0,1,0
Afghanistan X 04/10/20,521,32,15,2020,4,10,0,0,0,1,0,0,0,1,0
Afghanistan X 04/11/20,555,32,18,2020,4,11,0,0,0,1,0,0,0,1,0
Afghanistan X 04/12/20,607,32,18,2020,4,12,0,0,0,1,0,0,0,1,0
Afghanistan X 04/13/20,665,32,21,2020,4,13,0,0,0,1,0,0,0,1,0
Afghanistan X 04/14/20,714,40,23,2020,4,14,0,0,0,1,0,0,0,1,0
Afghanistan X 04/15/20,784,43,25,2020,4,15,0,0,0,1,0,0,0,1,0
Afghanistan X 04/16/20,840,54,30,2020,4,16,0,0,0,1,0,0,0,1,0
Afghanistan X 04/17/20,906,99,30,2020,4,17,0,0,0,1,0,0,0,1,0
Afghanistan X 04/18/20,933,112,30,2020,4,18,0,0,0,1,0,0,0,1,0
Afghanistan X 04/19/20,996,131,33,2020,4,19,0,0,0,1,0,0,0,1,0
Afghanistan X 04/20/20,1026,135,36,2020,4,20,0,0,0,1,0,0,0,1,0
Afghanistan X 04/21/20,1092,150,36,2020,4,21,0,0,0,1,0,0,0,1,0
Afghanistan X 04/22/20,1176,166,40,2020,4,22,0,0,0,1,0,0,0,1,0
Afghanistan X 04/23/20,1279,179,42,2020,4,23,0,0,0,1,0,0,0,1,0
Afghanistan X 04/24/20,1351,188,43,2020,4,24,0,0,0,1,0,0,0,1,0
Afghanistan X 04/25/20,1463,188,47,2020,4,25,0,0,0,1,0,0,0,1,0
Afghanistan X 04/26/20,1531,207,50,2020,4,26,0,0,0,1,0,0,0,1,0
Afghanistan X 04/27/20,1703,220,57,2020,4,27,0,0,0,1,0,0,0,1,0
Afghanistan X 04/28/20,1828,228,58,2020,4,28,0,0,0,1,0,0,0,1,0
Afghanistan X 04/29/20,1939,252,60,2020,4,29,0,0,0,1,0,0,0,1,0
Afghanistan X 04/30/20,2171,260,64,2020,4,30,0,0,0,1,0,0,0,1,0
Afghanistan X 05/01/20,2335,310,68,2020,5,1,0,0,0,1,0,0,0,1,0
Afghanistan X 05/02/20,2469,331,72,2020,5,2,0,0,0,1,0,0,0,1,0
Afghanistan X 05/03/20,2704,345,85,2020,5,3,0,0,0,1,0,0,0,1,0
Afghanistan X 05/04/20,2894,397,90,2020,5,4,0,0,0,1,0,0,0,1,0
Afghanistan X 05/05/20,3224,421,95,2020,5,5,0,0,0,1,0,0,0,1,0
Afghanistan X 05/06/20,3392,458,104,2020,5,6,0,0,0,1,0,0,0,1,0
Afghanistan X 05/07/20,3563,468,106,2020,5,7,0,0,0,1,0,0,0,1,0
Afghanistan X 05/08/20,3778,472,109,2020,5,8,0,0,0,1,0,0,0,1,0
Afghanistan X 05/09/20,4033,502,115,2020,5,9,0,0,0,1,0,0,0,1,0
Afghanistan X 05/10/20,4402,558,120,2020,5,10,0,0,0,1,0,0,0,1,0
Afghanistan X 05/11/20,4687,558,122,2020,5,11,0,0,0,1,0,0,0,1,0
Afghanistan X 05/12/20,4963,610,127,2020,5,12,0,0,0,1,0,0,0,1,0
Afghanistan X 05/13/20,5226,648,132,2020,5,13,0,0,0,1,0,0,0,1,0
Afghanistan X 05/14/20,5639,691,136,2020,5,14,0,0,0,1,0,0,0,1,0
Afghanistan X 05/15/20,6053,745,153,2020,5,15,0,0,0,1,0,0,0,1,0
Afghanistan X 05/16/20,6402,745,168,2020,5,16,0,0,0,1,0,0,0,1,0
Afghanistan X 05/17/20,6664,778,169,2020,5,17,0,0,0,1,0,0,0,1,0
Afghanistan X 05/18/20,7072,801,173,2020,5,18,0,0,0,1,0,0,0,1,0
Afghanistan X 05/19/20,7653,850,178,2020,5,19,0,0,0,1,0,0,0,1,0
Antigua and Barbuda X 01/22/20,0,0,0,2020,1,22,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 01/23/20,0,0,0,2020,1,23,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 01/24/20,0,0,0,2020,1,24,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 01/25/20,0,0,0,2020,1,25,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 01/26/20,0,0,0,2020,1,26,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 01/27/20,0,0,0,2020,1,27,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 01/28/20,0,0,0,2020,1,28,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 01/29/20,0,0,0,2020,1,29,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 01/30/20,0,0,0,2020,1,30,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 01/31/20,0,0,0,2020,1,31,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/01/20,0,0,0,2020,2,1,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/02/20,0,0,0,2020,2,2,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/03/20,0,0,0,2020,2,3,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/04/20,0,0,0,2020,2,4,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/05/20,0,0,0,2020,2,5,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/06/20,0,0,0,2020,2,6,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/07/20,0,0,0,2020,2,7,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/08/20,0,0,0,2020,2,8,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/09/20,0,0,0,2020,2,9,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/10/20,0,0,0,2020,2,10,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/11/20,0,0,0,2020,2,11,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/12/20,0,0,0,2020,2,12,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/13/20,0,0,0,2020,2,13,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/14/20,0,0,0,2020,2,14,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/15/20,0,0,0,2020,2,15,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/16/20,0,0,0,2020,2,16,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/17/20,0,0,0,2020,2,17,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/18/20,0,0,0,2020,2,18,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/19/20,0,0,0,2020,2,19,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/20/20,0,0,0,2020,2,20,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/21/20,0,0,0,2020,2,21,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/22/20,0,0,0,2020,2,22,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/23/20,0,0,0,2020,2,23,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/24/20,0,0,0,2020,2,24,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/25/20,0,0,0,2020,2,25,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/26/20,0,0,0,2020,2,26,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/27/20,0,0,0,2020,2,27,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/28/20,0,0,0,2020,2,28,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 02/29/20,0,0,0,2020,2,29,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/01/20,0,0,0,2020,3,1,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/02/20,0,0,0,2020,3,2,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/03/20,0,0,0,2020,3,3,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/04/20,0,0,0,2020,3,4,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/05/20,0,0,0,2020,3,5,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/06/20,0,0,0,2020,3,6,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/07/20,0,0,0,2020,3,7,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/08/20,0,0,0,2020,3,8,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/09/20,0,0,0,2020,3,9,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/10/20,0,0,0,2020,3,10,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/11/20,0,0,0,2020,3,11,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/12/20,0,0,0,2020,3,12,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/13/20,1,0,0,2020,3,13,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/14/20,1,0,0,2020,3,14,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/15/20,1,0,0,2020,3,15,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/16/20,1,0,0,2020,3,16,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/17/20,1,0,0,2020,3,17,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/18/20,1,0,0,2020,3,18,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/19/20,1,0,0,2020,3,19,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/20/20,1,0,0,2020,3,20,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/21/20,1,0,0,2020,3,21,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/22/20,1,0,0,2020,3,22,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/23/20,3,0,0,2020,3,23,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/24/20,3,0,0,2020,3,24,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/25/20,3,0,0,2020,3,25,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/26/20,7,0,0,2020,3,26,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/27/20,7,0,0,2020,3,27,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/28/20,7,0,0,2020,3,28,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/29/20,7,0,0,2020,3,29,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/30/20,7,0,0,2020,3,30,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 03/31/20,7,0,0,2020,3,31,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/01/20,7,0,0,2020,4,1,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/02/20,9,0,0,2020,4,2,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/03/20,15,0,0,2020,4,3,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/04/20,15,0,0,2020,4,4,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/05/20,15,0,0,2020,4,5,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/06/20,15,0,0,2020,4,6,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/07/20,19,0,1,2020,4,7,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/08/20,19,0,2,2020,4,8,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/09/20,19,0,2,2020,4,9,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/10/20,21,0,2,2020,4,10,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/11/20,21,0,2,2020,4,11,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/12/20,21,0,2,2020,4,12,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/13/20,23,0,2,2020,4,13,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/14/20,23,3,2,2020,4,14,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/15/20,23,3,2,2020,4,15,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/16/20,23,3,3,2020,4,16,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/17/20,23,3,3,2020,4,17,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/18/20,23,3,3,2020,4,18,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/19/20,23,3,3,2020,4,19,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/20/20,23,3,3,2020,4,20,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/21/20,23,7,3,2020,4,21,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/22/20,24,10,3,2020,4,22,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/23/20,24,10,3,2020,4,23,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/24/20,24,10,3,2020,4,24,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/25/20,24,11,3,2020,4,25,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/26/20,24,11,3,2020,4,26,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/27/20,24,11,3,2020,4,27,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/28/20,24,11,3,2020,4,28,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/29/20,24,11,3,2020,4,29,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 04/30/20,24,11,3,2020,4,30,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/01/20,25,15,3,2020,5,1,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/02/20,25,15,3,2020,5,2,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/03/20,25,15,3,2020,5,3,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/04/20,25,15,3,2020,5,4,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/05/20,25,16,3,2020,5,5,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/06/20,25,16,3,2020,5,6,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/07/20,25,16,3,2020,5,7,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/08/20,25,16,3,2020,5,8,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/09/20,25,19,3,2020,5,9,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/10/20,25,19,3,2020,5,10,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/11/20,25,19,3,2020,5,11,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/12/20,25,19,3,2020,5,12,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/13/20,25,19,3,2020,5,13,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/14/20,25,19,3,2020,5,14,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/15/20,25,19,3,2020,5,15,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/16/20,25,19,3,2020,5,16,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/17/20,25,19,3,2020,5,17,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/18/20,25,19,3,2020,5,18,0,0,1,0,0,1,0,0,0
Antigua and Barbuda X 05/19/20,25,19,3,2020,5,19,0,0,1,0,0,1,0,0,0
Albania X 01/22/20,0,0,0,2020,1,22,0,0,0,0,1,1,0,0,0
Albania X 01/23/20,0,0,0,2020,1,23,0,0,0,0,1,1,0,0,0
Albania X 01/24/20,0,0,0,2020,1,24,0,0,0,0,1,1,0,0,0
Albania X 01/25/20,0,0,0,2020,1,25,0,0,0,0,1,1,0,0,0
Albania X 01/26/20,0,0,0,2020,1,26,0,0,0,0,1,1,0,0,0
Albania X 01/27/20,0,0,0,2020,1,27,0,0,0,0,1,1,0,0,0
Albania X 01/28/20,0,0,0,2020,1,28,0,0,0,0,1,1,0,0,0
Albania X 01/29/20,0,0,0,2020,1,29,0,0,0,0,1,1,0,0,0
Albania X 01/30/20,0,0,0,2020,1,30,0,0,0,0,1,1,0,0,0
Albania X 01/31/20,0,0,0,2020,1,31,0,0,0,0,1,1,0,0,0
Albania X 02/01/20,0,0,0,2020,2,1,0,0,0,0,1,1,0,0,0
Albania X 02/02/20,0,0,0,2020,2,2,0,0,0,0,1,1,0,0,0
Albania X 02/03/20,0,0,0,2020,2,3,0,0,0,0,1,1,0,0,0
Albania X 02/04/20,0,0,0,2020,2,4,0,0,0,0,1,1,0,0,0
Albania X 02/05/20,0,0,0,2020,2,5,0,0,0,0,1,1,0,0,0
Albania X 02/06/20,0,0,0,2020,2,6,0,0,0,0,1,1,0,0,0
Albania X 02/07/20,0,0,0,2020,2,7,0,0,0,0,1,1,0,0,0
Albania X 02/08/20,0,0,0,2020,2,8,0,0,0,0,1,1,0,0,0
Albania X 02/09/20,0,0,0,2020,2,9,0,0,0,0,1,1,0,0,0
Albania X 02/10/20,0,0,0,2020,2,10,0,0,0,0,1,1,0,0,0
Albania X 02/11/20,0,0,0,2020,2,11,0,0,0,0,1,1,0,0,0
Albania X 02/12/20,0,0,0,2020,2,12,0,0,0,0,1,1,0,0,0
Albania X 02/13/20,0,0,0,2020,2,13,0,0,0,0,1,1,0,0,0
Albania X 02/14/20,0,0,0,2020,2,14,0,0,0,0,1,1,0,0,0
Albania X 02/15/20,0,0,0,2020,2,15,0,0,0,0,1,1,0,0,0
Albania X 02/16/20,0,0,0,2020,2,16,0,0,0,0,1,1,0,0,0
Albania X 02/17/20,0,0,0,2020,2,17,0,0,0,0,1,1,0,0,0
Albania X 02/18/20,0,0,0,2020,2,18,0,0,0,0,1,1,0,0,0
Albania X 02/19/20,0,0,0,2020,2,19,0,0,0,0,1,1,0,0,0
Albania X 02/20/20,0,0,0,2020,2,20,0,0,0,0,1,1,0,0,0
Albania X 02/21/20,0,0,0,2020,2,21,0,0,0,0,1,1,0,0,0
Albania X 02/22/20,0,0,0,2020,2,22,0,0,0,0,1,1,0,0,0
Albania X 02/23/20,0,0,0,2020,2,23,0,0,0,0,1,1,0,0,0
Albania X 02/24/20,0,0,0,2020,2,24,0,0,0,0,1,1,0,0,0
Albania X 02/25/20,0,0,0,2020,2,25,0,0,0,0,1,1,0,0,0
Albania X 02/26/20,0,0,0,2020,2,26,0,0,0,0,1,1,0,0,0
Albania X 02/27/20,0,0,0,2020,2,27,0,0,0,0,1,1,0,0,0
Albania X 02/28/20,0,0,0,2020,2,28,0,0,0,0,1,1,0,0,0
Albania X 02/29/20,0,0,0,2020,2,29,0,0,0,0,1,1,0,0,0
Albania X 03/01/20,0,0,0,2020,3,1,0,0,0,0,1,1,0,0,0
Albania X 03/02/20,0,0,0,2020,3,2,0,0,0,0,1,1,0,0,0
Albania X 03/03/20,0,0,0,2020,3,3,0,0,0,0,1,1,0,0,0
Albania X 03/04/20,0,0,0,2020,3,4,0,0,0,0,1,1,0,0,0
Albania X 03/05/20,0,0,0,2020,3,5,0,0,0,0,1,1,0,0,0
Albania X 03/06/20,0,0,0,2020,3,6,0,0,0,0,1,1,0,0,0
Albania X 03/07/20,0,0,0,2020,3,7,0,0,0,0,1,1,0,0,0
Albania X 03/08/20,0,0,0,2020,3,8,0,0,0,0,1,1,0,0,0
Albania X 03/09/20,2,0,0,2020,3,9,0,0,0,0,1,1,0,0,0
Albania X 03/10/20,10,0,0,2020,3,10,0,0,0,0,1,1,0,0,0
Albania X 03/11/20,12,0,1,2020,3,11,0,0,0,0,1,1,0,0,0
Albania X 03/12/20,23,0,1,2020,3,12,0,0,0,0,1,1,0,0,0
Albania X 03/13/20,33,0,1,2020,3,13,0,0,0,0,1,1,0,0,0
Albania X 03/14/20,38,0,1,2020,3,14,0,0,0,0,1,1,0,0,0
Albania X 03/15/20,42,0,1,2020,3,15,0,0,0,0,1,1,0,0,0
Albania X 03/16/20,51,0,1,2020,3,16,0,0,0,0,1,1,0,0,0
Albania X 03/17/20,55,0,1,2020,3,17,0,0,0,0,1,1,0,0,0
Albania X 03/18/20,59,0,2,2020,3,18,0,0,0,0,1,1,0,0,0
Albania X 03/19/20,64,0,2,2020,3,19,0,0,0,0,1,1,0,0,0
Albania X 03/20/20,70,0,2,2020,3,20,0,0,0,0,1,1,0,0,0
Albania X 03/21/20,76,2,2,2020,3,21,0,0,0,0,1,1,0,0,0
Albania X 03/22/20,89,2,2,2020,3,22,0,0,0,0,1,1,0,0,0
Albania X 03/23/20,104,2,4,2020,3,23,0,0,0,0,1,1,0,0,0
Albania X 03/24/20,123,10,5,2020,3,24,0,0,0,0,1,1,0,0,0
Albania X 03/25/20,146,17,5,2020,3,25,0,0,0,0,1,1,0,0,0
Albania X 03/26/20,174,17,6,2020,3,26,0,0,0,0,1,1,0,0,0
Albania X 03/27/20,186,31,8,2020,3,27,0,0,0,0,1,1,0,0,0
Albania X 03/28/20,197,31,10,2020,3,28,0,0,0,0,1,1,0,0,0
Albania X 03/29/20,212,33,10,2020,3,29,0,0,0,0,1,1,0,0,0
Albania X 03/30/20,223,44,11,2020,3,30,0,0,0,0,1,1,0,0,0
Albania X 03/31/20,243,52,15,2020,3,31,0,0,0,0,1,1,0,0,0
Albania X 04/01/20,259,67,15,2020,4,1,0,0,0,0,1,1,0,0,0
Albania X 04/02/20,277,76,16,2020,4,2,0,0,0,0,1,1,0,0,0
Albania X 04/03/20,304,89,17,2020,4,3,0,0,0,0,1,1,0,0,0
Albania X 04/04/20,333,99,20,2020,4,4,0,0,0,0,1,1,0,0,0
Albania X 04/05/20,361,104,20,2020,4,5,0,0,0,0,1,1,0,0,0
Albania X 04/06/20,377,116,21,2020,4,6,0,0,0,0,1,1,0,0,0
Albania X 04/07/20,383,131,22,2020,4,7,0,0,0,0,1,1,0,0,0
Albania X 04/08/20,400,154,22,2020,4,8,0,0,0,0,1,1,0,0,0
Albania X 04/09/20,409,165,23,2020,4,9,0,0,0,0,1,1,0,0,0
Albania X 04/10/20,416,182,23,2020,4,10,0,0,0,0,1,1,0,0,0
Albania X 04/11/20,433,197,23,2020,4,11,0,0,0,0,1,1,0,0,0
Albania X 04/12/20,446,217,23,2020,4,12,0,0,0,0,1,1,0,0,0
Albania X 04/13/20,467,232,23,2020,4,13,0,0,0,0,1,1,0,0,0
Albania X 04/14/20,475,248,24,2020,4,14,0,0,0,0,1,1,0,0,0
Albania X 04/15/20,494,251,25,2020,4,15,0,0,0,0,1,1,0,0,0
Albania X 04/16/20,518,277,26,2020,4,16,0,0,0,0,1,1,0,0,0
Albania X 04/17/20,539,283,26,2020,4,17,0,0,0,0,1,1,0,0,0
Albania X 04/18/20,548,302,26,2020,4,18,0,0,0,0,1,1,0,0,0
Albania X 04/19/20,562,314,26,2020,4,19,0,0,0,0,1,1,0,0,0
Albania X 04/20/20,584,327,26,2020,4,20,0,0,0,0,1,1,0,0,0
Albania X 04/21/20,609,345,26,2020,4,21,0,0,0,0,1,1,0,0,0
Albania X 04/22/20,634,356,27,2020,4,22,0,0,0,0,1,1,0,0,0
Albania X 04/23/20,663,385,27,2020,4,23,0,0,0,0,1,1,0,0,0
Albania X 04/24/20,678,394,27,2020,4,24,0,0,0,0,1,1,0,0,0
Albania X 04/25/20,712,403,27,2020,4,25,0,0,0,0,1,1,0,0,0
Albania X 04/26/20,726,410,28,2020,4,26,0,0,0,0,1,1,0,0,0
Albania X 04/27/20,736,422,28,2020,4,27,0,0,0,0,1,1,0,0,0
Albania X 04/28/20,750,431,30,2020,4,28,0,0,0,0,1,1,0,0,0
Albania X 04/29/20,766,455,30,2020,4,29,0,0,0,0,1,1,0,0,0
Albania X 04/30/20,773,470,31,2020,4,30,0,0,0,0,1,1,0,0,0
Albania X 05/01/20,782,488,31,2020,5,1,0,0,0,0,1,1,0,0,0
Albania X 05/02/20,789,519,31,2020,5,2,0,0,0,0,1,1,0,0,0
Albania X 05/03/20,795,531,31,2020,5,3,0,0,0,0,1,1,0,0,0
Albania X 05/04/20,803,543,31,2020,5,4,0,0,0,0,1,1,0,0,0
Albania X 05/05/20,820,570,31,2020,5,5,0,0,0,0,1,1,0,0,0
Albania X 05/06/20,832,595,31,2020,5,6,0,0,0,0,1,1,0,0,0
Albania X 05/07/20,842,605,31,2020,5,7,0,0,0,0,1,1,0,0,0
Albania X 05/08/20,850,620,31,2020,5,8,0,0,0,0,1,1,0,0,0
Albania X 05/09/20,856,627,31,2020,5,9,0,0,0,0,1,1,0,0,0
Albania X 05/10/20,868,650,31,2020,5,10,0,0,0,0,1,1,0,0,0
Albania X 05/11/20,872,654,31,2020,5,11,0,0,0,0,1,1,0,0,0
Albania X 05/12/20,876,682,31,2020,5,12,0,0,0,0,1,1,0,0,0
Albania X 05/13/20,880,688,31,2020,5,13,0,0,0,0,1,1,0,0,0
Albania X 05/14/20,898,694,31,2020,5,14,0,0,0,0,1,1,0,0,0
Albania X 05/15/20,916,705,31,2020,5,15,0,0,0,0,1,1,0,0,0
Albania X 05/16/20,933,714,31,2020,5,16,0,0,0,0,1,1,0,0,0
Albania X 05/17/20,946,715,31,2020,5,17,0,0,0,0,1,1,0,0,0
Albania X 05/18/20,948,727,31,2020,5,18,0,0,0,0,1,1,0,0,0
Albania X 05/19/20,949,742,31,2020,5,19,0,0,0,0,1,1,0,0,0
Armenia X 01/22/20,0,0,0,2020,1,22,0,0,0,1,0,1,0,0,0
Armenia X 01/23/20,0,0,0,2020,1,23,0,0,0,1,0,1,0,0,0
Armenia X 01/24/20,0,0,0,2020,1,24,0,0,0,1,0,1,0,0,0
Armenia X 01/25/20,0,0,0,2020,1,25,0,0,0,1,0,1,0,0,0
Armenia X 01/26/20,0,0,0,2020,1,26,0,0,0,1,0,1,0,0,0
Armenia X 01/27/20,0,0,0,2020,1,27,0,0,0,1,0,1,0,0,0
